Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
Henan,China,37.8957,114.9042,1/26/2020,83,1,0,82,Western Pacific
Hong Kong,China,22.3,114.2,1/26/2020,8,0,0,8,Western Pacific
Hubei,China,30.9756,112.2707,1/26/2020,1058,52,42,964,Western Pacific
Hunan,China,27.6104,111.7088,1/26/2020,69,0,0,69,Western Pacific
Inner Mongolia,China,44.0935,113.9448,1/26/2020,7,0,0,7,Western Pacific
Jiangsu,China,32.9711,119.455,1/26/2020,33,0,1,32,Western Pacific
Jiangxi,China,27.614,115.7221,1/26/2020,36,0,0,36,Western Pacific
Jilin,China,43.6661,126.1923,1/26/2020,4,0,0,4,Western Pacific
Liaoning,China,41.2956,122.6085,1/26/2020,21,0,0,21,Western Pacific
Macau,China,22.1667,113.55,1/26/2020,5,0,0,5,Western Pacific
Ningxia,China,37.2692,106.1655,1/26/2020,4,0,0,4,Western Pacific
Qinghai,China,35.7452,95.9956,1/26/2020,1,0,0,1,Western Pacific
Shaanxi,China,35.1917,108.8701,1/26/2020,22,0,0,22,Western Pacific
Shandong,China,36.3427,118.1498,1/26/2020,46,0,0,46,Western Pacific
Shanghai,China,31.202,121.4491,1/26/2020,40,1,1,38,Western Pacific
Shanxi,China,37.5777,112.2922,1/26/2020,9,0,0,9,Western Pacific
Sichuan,China,30.6171,102.7103,1/26/2020,44,0,0,44,Western Pacific
Tianjin,China,39.3054,117.323,1/26/2020,14,0,0,14,Western Pacific
Tibet,China,31.6927,88.0924,1/26/2020,0,0,0,0,Western Pacific
Xinjiang,China,41.1129,85.2401,1/26/2020,4,0,0,4,Western Pacific
Yunnan,China,24.974,101.487,1/26/2020,16,0,0,16,Western Pacific
Zhejiang,China,29.1832,120.0934,1/26/2020,104,0,1,103,Western Pacific
Faroe Islands,Denmark,61.8926,-6.9118,1/26/2020,0,0,0,0,Europe
Greenland,Greenland,71.7069,-42.6043,1/26/2020,0,0,0,0,Europe
French Guiana,France,3.9339,-53.1258,1/26/2020,0,0,0,0,Europe
French Polynesia,France,-17.6797,149.4068,1/26/2020,0,0,0,0,Europe
Guadeloupe,France,16.265,-61.551,1/26/2020,0,0,0,0,Europe
Mayotte,France,-12.8275,45.166244,1/26/2020,0,0,0,0,Europe
New Caledonia,France,-20.904305,165.618042,1/26/2020,0,0,0,0,Europe
Reunion,France,-21.1151,55.5364,1/26/2020,0,0,0,0,Europe
Saint Barthelemy,France,17.9,-62.8333,1/26/2020,0,0,0,0,Europe
St Martin,France,18.0708,-63.0501,1/26/2020,0,0,0,0,Europe
Martinique,France,14.6415,-61.0242,1/26/2020,0,0,0,0,Europe
Aruba,Netherlands,12.5211,-69.9683,1/26/2020,0,0,0,0,Europe
Curacao,Netherlands,12.1696,-68.99,1/26/2020,0,0,0,0,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,1/26/2020,0,0,0,0,Europe
Bermuda,United Kingdom,32.3078,-64.7505,1/26/2020,0,0,0,0,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,1/26/2020,0,0,0,0,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,1/26/2020,0,0,0,0,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,1/26/2020,0,0,0,0,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,1/26/2020,0,0,0,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,1/26/2020,0,0,0,0,Europe
Northwest Territories,Canada,64.8255,-124.8457,1/26/2020,0,0,0,0,Americas
Yukon,Canada,64.2823,-135,1/26/2020,0,0,0,0,Americas
Anguilla,United Kingdom,18.2206,-63.0686,1/26/2020,0,0,0,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,1/26/2020,0,0,0,0,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,1/26/2020,0,0,0,0,Europe
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,1/26/2020,0,0,0,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,1/26/2020,0,0,0,0,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,1/27/2020,0,0,0,0,Western Pacific
New South Wales,Australia,-33.8688,151.2093,1/27/2020,4,0,0,4,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,1/27/2020,0,0,0,0,Western Pacific
Queensland,Australia,-27.4698,153.0251,1/27/2020,0,0,0,0,Western Pacific
South Australia,Australia,-34.9285,138.6007,1/27/2020,0,0,0,0,Western Pacific
Tasmania,Australia,-42.8821,147.3272,1/27/2020,0,0,0,0,Western Pacific
Victoria,Australia,-37.8136,144.9631,1/27/2020,1,0,0,1,Western Pacific
Western Australia,Australia,-31.9505,115.8605,1/27/2020,0,0,0,0,Western Pacific
Alberta,Canada,53.9333,-116.5765,1/27/2020,0,0,0,0,Americas
British Columbia,Canada,53.7267,-127.6476,1/27/2020,0,0,0,0,Americas
Manitoba,Canada,53.7609,-98.8139,1/27/2020,0,0,0,0,Americas
New Brunswick,Canada,46.5653,-66.4619,1/27/2020,0,0,0,0,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,1/27/2020,0,0,0,0,Americas
Nova Scotia,Canada,44.682,-63.7443,1/27/2020,0,0,0,0,Americas
Ontario,Canada,51.2538,-85.3232,1/27/2020,1,0,0,1,Americas
Prince Edward Island,Canada,46.5107,-63.4168,1/27/2020,0,0,0,0,Americas
Quebec,Canada,52.9399,-73.5491,1/27/2020,0,0,0,0,Americas
Saskatchewan,Canada,52.9399,-106.4509,1/27/2020,0,0,0,0,Americas
Anhui,China,31.8257,117.2264,1/27/2020,70,0,0,70,Western Pacific
Beijing,China,40.1824,116.4142,1/27/2020,80,1,2,77,Western Pacific
Chongqing,China,30.0572,107.874,1/27/2020,110,0,0,110,Western Pacific
Fujian,China,26.0789,117.9874,1/27/2020,59,0,0,59,Western Pacific
Gansu,China,35.7518,104.2861,1/27/2020,14,0,0,14,Western Pacific
Guangdong,China,23.3417,113.4244,1/27/2020,151,0,4,147,Western Pacific
Guangxi,China,23.8298,108.7881,1/27/2020,46,0,0,46,Western Pacific
Guizhou,China,26.8154,106.8748,1/27/2020,7,0,0,7,Western Pacific
Hainan,China,19.1959,109.7453,1/27/2020,33,1,0,32,Western Pacific
Hebei,China,39.549,116.1306,1/27/2020,18,1,0,17,Western Pacific
Heilongjiang,China,47.862,127.7615,1/27/2020,21,1,0,20,Western Pacific
Henan,China,37.8957,114.9042,1/27/2020,128,1,0,127,Western Pacific
Hong Kong,China,22.3,114.2,1/27/2020,8,0,0,8,Western Pacific
Hubei,China,30.9756,112.2707,1/27/2020,1423,76,45,1302,Western Pacific
Hunan,China,27.6104,111.7088,1/27/2020,100,0,0,100,Western Pacific
Inner Mongolia,China,44.0935,113.9448,1/27/2020,11,0,0,11,Western Pacific
Jiangsu,China,32.9711,119.455,1/27/2020,47,0,1,46,Western Pacific
Jiangxi,China,27.614,115.7221,1/27/2020,72,0,2,70,Western Pacific
Jilin,China,43.6661,126.1923,1/27/2020,6,0,0,6,Western Pacific
Liaoning,China,41.2956,122.6085,1/27/2020,27,0,0,27,Western Pacific
Macau,China,22.1667,113.55,1/27/2020,6,0,0,6,Western Pacific
Ningxia,China,37.2692,106.1655,1/27/2020,7,0,0,7,Western Pacific
Qinghai,China,35.7452,95.9956,1/27/2020,6,0,0,6,Western Pacific
Shaanxi,China,35.1917,108.8701,1/27/2020,35,0,0,35,Western Pacific
Shandong,China,36.3427,118.1498,1/27/2020,75,0,0,75,Western Pacific
Shanghai,China,31.202,121.4491,1/27/2020,53,1,3,49,Western Pacific
Shanxi,China,37.5777,112.2922,1/27/2020,13,0,0,13,Western Pacific
Sichuan,China,30.6171,102.7103,1/27/2020,69,0,0,69,Western Pacific
Tianjin,China,39.3054,117.323,1/27/2020,23,0,0,23,Western Pacific
Tibet,China,31.6927,88.0924,1/27/2020,0,0,0,0,Western Pacific
Xinjiang,China,41.1129,85.2401,1/27/2020,5,0,0,5,Western Pacific
Yunnan,China,24.974,101.487,1/27/2020,26,0,0,26,Western Pacific
Zhejiang,China,29.1832,120.0934,1/27/2020,128,0,1,127,Western Pacific
Faroe Islands,Denmark,61.8926,-6.9118,1/27/2020,0,0,0,0,Europe
Greenland,Greenland,71.7069,-42.6043,1/27/2020,0,0,0,0,Europe
French Guiana,France,3.9339,-53.1258,1/27/2020,0,0,0,0,Europe
French Polynesia,France,-17.6797,149.4068,1/27/2020,0,0,0,0,Europe
Guadeloupe,France,16.265,-61.551,1/27/2020,0,0,0,0,Europe
Mayotte,France,-12.8275,45.166244,1/27/2020,0,0,0,0,Europe
New Caledonia,France,-20.904305,165.618042,1/27/2020,0,0,0,0,Europe
Reunion,France,-21.1151,55.5364,1/27/2020,0,0,0,0,Europe
Saint Barthelemy,France,17.9,-62.8333,1/27/2020,0,0,0,0,Europe
St Martin,France,18.0708,-63.0501,1/27/2020,0,0,0,0,Europe
Martinique,France,14.6415,-61.0242,1/27/2020,0,0,0,0,Europe
Aruba,Netherlands,12.5211,-69.9683,1/27/2020,0,0,0,0,Europe
Curacao,Netherlands,12.1696,-68.99,1/27/2020,0,0,0,0,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,1/27/2020,0,0,0,0,Europe
Bermuda,United Kingdom,32.3078,-64.7505,1/27/2020,0,0,0,0,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,1/27/2020,0,0,0,0,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,1/27/2020,0,0,0,0,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,1/27/2020,0,0,0,0,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,1/27/2020,0,0,0,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,1/27/2020,0,0,0,0,Europe
Northwest Territories,Canada,64.8255,-124.8457,1/27/2020,0,0,0,0,Americas
Yukon,Canada,64.2823,-135,1/27/2020,0,0,0,0,Americas
Anguilla,United Kingdom,18.2206,-63.0686,1/27/2020,0,0,0,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,1/27/2020,0,0,0,0,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,1/27/2020,0,0,0,0,Europe
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,1/27/2020,0,0,0,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,1/27/2020,0,0,0,0,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,1/28/2020,0,0,0,0,Western Pacific
New South Wales,Australia,-33.8688,151.2093,1/28/2020,4,0,0,4,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,1/28/2020,0,0,0,0,Western Pacific
Queensland,Australia,-27.4698,153.0251,1/28/2020,0,0,0,0,Western Pacific
South Australia,Australia,-34.9285,138.6007,1/28/2020,0,0,0,0,Western Pacific
Tasmania,Australia,-42.8821,147.3272,1/28/2020,0,0,0,0,Western Pacific
Victoria,Australia,-37.8136,144.9631,1/28/2020,1,0,0,1,Western Pacific
Western Australia,Australia,-31.9505,115.8605,1/28/2020,0,0,0,0,Western Pacific
Alberta,Canada,53.9333,-116.5765,1/28/2020,0,0,0,0,Americas
British Columbia,Canada,53.7267,-127.6476,1/28/2020,1,0,0,1,Americas
Manitoba,Canada,53.7609,-98.8139,1/28/2020,0,0,0,0,Americas
New Brunswick,Canada,46.5653,-66.4619,1/28/2020,0,0,0,0,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,1/28/2020,0,0,0,0,Americas
Nova Scotia,Canada,44.682,-63.7443,1/28/2020,0,0,0,0,Americas
Ontario,Canada,51.2538,-85.3232,1/28/2020,1,0,0,1,Americas
Prince Edward Island,Canada,46.5107,-63.4168,1/28/2020,0,0,0,0,Americas
Quebec,Canada,52.9399,-73.5491,1/28/2020,0,0,0,0,Americas
Saskatchewan,Canada,52.9399,-106.4509,1/28/2020,0,0,0,0,Americas
Anhui,China,31.8257,117.2264,1/28/2020,106,0,0,106,Western Pacific
Beijing,China,40.1824,116.4142,1/28/2020,91,1,4,86,Western Pacific
Chongqing,China,30.0572,107.874,1/28/2020,132,0,0,132,Western Pacific
Fujian,China,26.0789,117.9874,1/28/2020,80,0,0,80,Western Pacific
Gansu,China,35.7518,104.2861,1/28/2020,19,0,0,19,Western Pacific
Guangdong,China,23.3417,113.4244,1/28/2020,207,0,4,203,Western Pacific
Guangxi,China,23.8298,108.7881,1/28/2020,51,0,2,49,Western Pacific
Guizhou,China,26.8154,106.8748,1/28/2020,9,0,0,9,Western Pacific
Hainan,China,19.1959,109.7453,1/28/2020,40,1,0,39,Western Pacific
Hebei,China,39.549,116.1306,1/28/2020,33,1,0,32,Western Pacific
Heilongjiang,China,47.862,127.7615,1/28/2020,33,1,0,32,Western Pacific
Henan,China,37.8957,114.9042,1/28/2020,168,1,0,167,Western Pacific
Hong Kong,China,22.3,114.2,1/28/2020,8,0,0,8,Western Pacific
Hubei,China,30.9756,112.2707,1/28/2020,3554,125,80,3349,Western Pacific
Hunan,China,27.6104,111.7088,1/28/2020,143,0,0,143,Western Pacific
Inner Mongolia,China,44.0935,113.9448,1/28/2020,15,0,0,15,Western Pacific
Jiangsu,China,32.9711,119.455,1/28/2020,70,0,1,69,Western Pacific
Jiangxi,China,27.614,115.7221,1/28/2020,109,0,3,106,Western Pacific
Jilin,China,43.6661,126.1923,1/28/2020,8,0,0,8,Western Pacific
Liaoning,China,41.2956,122.6085,1/28/2020,34,0,0,34,Western Pacific
Macau,China,22.1667,113.55,1/28/2020,7,0,0,7,Western Pacific
Ningxia,China,37.2692,106.1655,1/28/2020,11,0,0,11,Western Pacific
Qinghai,China,35.7452,95.9956,1/28/2020,6,0,0,6,Western Pacific
Shaanxi,China,35.1917,108.8701,1/28/2020,46,0,0,46,Western Pacific
Shandong,China,36.3427,118.1498,1/28/2020,95,0,0,95,Western Pacific
Shanghai,China,31.202,121.4491,1/28/2020,66,1,4,61,Western Pacific
Shanxi,China,37.5777,112.2922,1/28/2020,27,0,0,27,Western Pacific
Sichuan,China,30.6171,102.7103,1/28/2020,90,0,0,90,Western Pacific
Tianjin,China,39.3054,117.323,1/28/2020,24,0,0,24,Western Pacific
Tibet,China,31.6927,88.0924,1/28/2020,0,0,0,0,Western Pacific
Xinjiang,China,41.1129,85.2401,1/28/2020,10,0,0,10,Western Pacific
Yunnan,China,24.974,101.487,1/28/2020,44,0,0,44,Western Pacific
Zhejiang,China,29.1832,120.0934,1/28/2020,173,0,3,170,Western Pacific
Faroe Islands,Denmark,61.8926,-6.9118,1/28/2020,0,0,0,0,Europe
Greenland,Greenland,71.7069,-42.6043,1/28/2020,0,0,0,0,Europe
French Guiana,France,3.9339,-53.1258,1/28/2020,0,0,0,0,Europe
French Polynesia,France,-17.6797,149.4068,1/28/2020,0,0,0,0,Europe
Guadeloupe,France,16.265,-61.551,1/28/2020,0,0,0,0,Europe
Mayotte,France,-12.8275,45.166244,1/28/2020,0,0,0,0,Europe
New Caledonia,France,-20.904305,165.618042,1/28/2020,0,0,0,0,Europe
Reunion,France,-21.1151,55.5364,1/28/2020,0,0,0,0,Europe
Saint Barthelemy,France,17.9,-62.8333,1/28/2020,0,0,0,0,Europe
St Martin,France,18.0708,-63.0501,1/28/2020,0,0,0,0,Europe
Martinique,France,14.6415,-61.0242,1/28/2020,0,0,0,0,Europe
Aruba,Netherlands,12.5211,-69.9683,1/28/2020,0,0,0,0,Europe
Curacao,Netherlands,12.1696,-68.99,1/28/2020,0,0,0,0,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,1/28/2020,0,0,0,0,Europe
Bermuda,United Kingdom,32.3078,-64.7505,1/28/2020,0,0,0,0,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,1/28/2020,0,0,0,0,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,1/28/2020,0,0,0,0,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,1/28/2020,0,0,0,0,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,1/28/2020,0,0,0,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,1/28/2020,0,0,0,0,Europe
Northwest Territories,Canada,64.8255,-124.8457,1/28/2020,0,0,0,0,Americas
Yukon,Canada,64.2823,-135,1/28/2020,0,0,0,0,Americas
Anguilla,United Kingdom,18.2206,-63.0686,1/28/2020,0,0,0,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,1/28/2020,0,0,0,0,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,1/28/2020,0,0,0,0,Europe
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,1/28/2020,0,0,0,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,1/28/2020,0,0,0,0,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,1/29/2020,0,0,0,0,Western Pacific
New South Wales,Australia,-33.8688,151.2093,1/29/2020,4,0,0,4,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,1/29/2020,0,0,0,0,Western Pacific
Queensland,Australia,-27.4698,153.0251,1/29/2020,1,0,0,1,Western Pacific
South Australia,Australia,-34.9285,138.6007,1/29/2020,0,0,0,0,Western Pacific
Tasmania,Australia,-42.8821,147.3272,1/29/2020,0,0,0,0,Western Pacific
Victoria,Australia,-37.8136,144.9631,1/29/2020,1,0,0,1,Western Pacific
Western Australia,Australia,-31.9505,115.8605,1/29/2020,0,0,0,0,Western Pacific
Alberta,Canada,53.9333,-116.5765,1/29/2020,0,0,0,0,Americas
British Columbia,Canada,53.7267,-127.6476,1/29/2020,1,0,0,1,Americas
Manitoba,Canada,53.7609,-98.8139,1/29/2020,0,0,0,0,Americas
New Brunswick,Canada,46.5653,-66.4619,1/29/2020,0,0,0,0,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,1/29/2020,0,0,0,0,Americas
Nova Scotia,Canada,44.682,-63.7443,1/29/2020,0,0,0,0,Americas
Ontario,Canada,51.2538,-85.3232,1/29/2020,1,0,0,1,Americas
Prince Edward Island,Canada,46.5107,-63.4168,1/29/2020,0,0,0,0,Americas
Quebec,Canada,52.9399,-73.5491,1/29/2020,0,0,0,0,Americas
Saskatchewan,Canada,52.9399,-106.4509,1/29/2020,0,0,0,0,Americas
Anhui,China,31.8257,117.2264,1/29/2020,152,0,2,150,Western Pacific
Beijing,China,40.1824,116.4142,1/29/2020,111,1,4,106,Western Pacific
Chongqing,China,30.0572,107.874,1/29/2020,147,0,1,146,Western Pacific
Fujian,China,26.0789,117.9874,1/29/2020,84,0,0,84,Western Pacific
Gansu,China,35.7518,104.2861,1/29/2020,24,0,0,24,Western Pacific
Guangdong,China,23.3417,113.4244,1/29/2020,277,0,5,272,Western Pacific
Guangxi,China,23.8298,108.7881,1/29/2020,58,0,2,56,Western Pacific
Guizhou,China,26.8154,106.8748,1/29/2020,9,0,1,8,Western Pacific
Hainan,China,19.1959,109.7453,1/29/2020,43,1,0,42,Western Pacific
Hebei,China,39.549,116.1306,1/29/2020,48,1,0,47,Western Pacific
Heilongjiang,China,47.862,127.7615,1/29/2020,38,1,0,37,Western Pacific
Henan,China,37.8957,114.9042,1/29/2020,206,2,0,204,Western Pacific
Hong Kong,China,22.3,114.2,1/29/2020,10,0,0,10,Western Pacific
Hubei,China,30.9756,112.2707,1/29/2020,3554,125,88,3341,Western Pacific
Hunan,China,27.6104,111.7088,1/29/2020,221,0,0,221,Western Pacific
Inner Mongolia,China,44.0935,113.9448,1/29/2020,16,0,0,16,Western Pacific
Jiangsu,China,32.9711,119.455,1/29/2020,99,0,1,98,Western Pacific
Jiangxi,China,27.614,115.7221,1/29/2020,109,0,3,106,Western Pacific
Jilin,China,43.6661,126.1923,1/29/2020,9,0,0,9,Western Pacific
Liaoning,China,41.2956,122.6085,1/29/2020,39,0,1,38,Western Pacific
Macau,China,22.1667,113.55,1/29/2020,7,0,0,7,Western Pacific
Ningxia,China,37.2692,106.1655,1/29/2020,12,0,0,12,Western Pacific
Qinghai,China,35.7452,95.9956,1/29/2020,6,0,0,6,Western Pacific
Shaanxi,China,35.1917,108.8701,1/29/2020,56,0,0,56,Western Pacific
Shandong,China,36.3427,118.1498,1/29/2020,130,0,1,129,Western Pacific
Shanghai,China,31.202,121.4491,1/29/2020,96,1,5,90,Western Pacific
Shanxi,China,37.5777,112.2922,1/29/2020,27,0,1,26,Western Pacific
Sichuan,China,30.6171,102.7103,1/29/2020,108,1,1,106,Western Pacific
Tianjin,China,39.3054,117.323,1/29/2020,27,0,0,27,Western Pacific
Tibet,China,31.6927,88.0924,1/29/2020,0,0,0,0,Western Pacific
Xinjiang,China,41.1129,85.2401,1/29/2020,13,0,0,13,Western Pacific
Yunnan,China,24.974,101.487,1/29/2020,55,0,0,55,Western Pacific
Zhejiang,China,29.1832,120.0934,1/29/2020,296,0,3,293,Western Pacific
Faroe Islands,Denmark,61.8926,-6.9118,1/29/2020,0,0,0,0,Europe
Greenland,Greenland,71.7069,-42.6043,1/29/2020,0,0,0,0,Europe
French Guiana,France,3.9339,-53.1258,1/29/2020,0,0,0,0,Europe
French Polynesia,France,-17.6797,149.4068,1/29/2020,0,0,0,0,Europe
Guadeloupe,France,16.265,-61.551,1/29/2020,0,0,0,0,Europe
Mayotte,France,-12.8275,45.166244,1/29/2020,0,0,0,0,Europe
New Caledonia,France,-20.904305,165.618042,1/29/2020,0,0,0,0,Europe
Reunion,France,-21.1151,55.5364,1/29/2020,0,0,0,0,Europe
Saint Barthelemy,France,17.9,-62.8333,1/29/2020,0,0,0,0,Europe
St Martin,France,18.0708,-63.0501,1/29/2020,0,0,0,0,Europe
Martinique,France,14.6415,-61.0242,1/29/2020,0,0,0,0,Europe
Aruba,Netherlands,12.5211,-69.9683,1/29/2020,0,0,0,0,Europe
Curacao,Netherlands,12.1696,-68.99,1/29/2020,0,0,0,0,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,1/29/2020,0,0,0,0,Europe
Bermuda,United Kingdom,32.3078,-64.7505,1/29/2020,0,0,0,0,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,1/29/2020,0,0,0,0,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,1/29/2020,0,0,0,0,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,1/29/2020,0,0,0,0,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,1/29/2020,0,0,0,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,1/29/2020,0,0,0,0,Europe
Northwest Territories,Canada,64.8255,-124.8457,1/29/2020,0,0,0,0,Americas
Yukon,Canada,64.2823,-135,1/29/2020,0,0,0,0,Americas
Anguilla,United Kingdom,18.2206,-63.0686,1/29/2020,0,0,0,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,1/29/2020,0,0,0,0,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,1/29/2020,0,0,0,0,Europe
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,1/29/2020,0,0,0,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,1/29/2020,0,0,0,0,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,1/30/2020,0,0,0,0,Western Pacific
New South Wales,Australia,-33.8688,151.2093,1/30/2020,4,0,2,2,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,1/30/2020,0,0,0,0,Western Pacific
Queensland,Australia,-27.4698,153.0251,1/30/2020,3,0,0,3,Western Pacific
South Australia,Australia,-34.9285,138.6007,1/30/2020,0,0,0,0,Western Pacific
Tasmania,Australia,-42.8821,147.3272,1/30/2020,0,0,0,0,Western Pacific
Victoria,Australia,-37.8136,144.9631,1/30/2020,2,0,0,2,Western Pacific
Western Australia,Australia,-31.9505,115.8605,1/30/2020,0,0,0,0,Western Pacific
Alberta,Canada,53.9333,-116.5765,1/30/2020,0,0,0,0,Americas
British Columbia,Canada,53.7267,-127.6476,1/30/2020,1,0,0,1,Americas
Manitoba,Canada,53.7609,-98.8139,1/30/2020,0,0,0,0,Americas
New Brunswick,Canada,46.5653,-66.4619,1/30/2020,0,0,0,0,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,1/30/2020,0,0,0,0,Americas
Nova Scotia,Canada,44.682,-63.7443,1/30/2020,0,0,0,0,Americas
Ontario,Canada,51.2538,-85.3232,1/30/2020,1,0,0,1,Americas
Prince Edward Island,Canada,46.5107,-63.4168,1/30/2020,0,0,0,0,Americas
Quebec,Canada,52.9399,-73.5491,1/30/2020,0,0,0,0,Americas
Saskatchewan,Canada,52.9399,-106.4509,1/30/2020,0,0,0,0,Americas
Anhui,China,31.8257,117.2264,1/30/2020,200,0,2,198,Western Pacific
Beijing,China,40.1824,116.4142,1/30/2020,114,1,4,109,Western Pacific
Chongqing,China,30.0572,107.874,1/30/2020,182,0,1,181,Western Pacific
Fujian,China,26.0789,117.9874,1/30/2020,101,0,0,101,Western Pacific
Gansu,China,35.7518,104.2861,1/30/2020,26,0,0,26,Western Pacific
Guangdong,China,23.3417,113.4244,1/30/2020,354,0,10,344,Western Pacific
Guangxi,China,23.8298,108.7881,1/30/2020,78,0,2,76,Western Pacific
Guizhou,China,26.8154,106.8748,1/30/2020,12,0,1,11,Western Pacific
Hainan,China,19.1959,109.7453,1/30/2020,46,1,1,44,Western Pacific
Hebei,China,39.549,116.1306,1/30/2020,65,1,0,64,Western Pacific
Heilongjiang,China,47.862,127.7615,1/30/2020,44,2,0,42,Western Pacific
Henan,China,37.8957,114.9042,1/30/2020,278,2,0,276,Western Pacific
Hong Kong,China,22.3,114.2,1/30/2020,10,0,0,10,Western Pacific
Hubei,China,30.9756,112.2707,1/30/2020,4903,162,90,4651,Western Pacific
Hunan,China,27.6104,111.7088,1/30/2020,277,0,2,275,Western Pacific
Inner Mongolia,China,44.0935,113.9448,1/30/2020,19,0,0,19,Western Pacific
Jiangsu,China,32.9711,119.455,1/30/2020,129,0,1,128,Western Pacific
